71	-0.071	0.097	-0.061	0.034	-0.061	-0.050	0.092	-0.004	0.016	-0.015	-0.051	0.007	-0.017	-0.008	-0.094	-0.026	-0.024	-0.047	0.016	-0.007	0.077	-0.034	-0.025	-0.024	-0.034	0.122	-0.003	-0.008	-0.008	0.118	-0.025	0.067	-0.050	0.030	-0.023	0.146	-0.030	-0.019	-0.079	0.130	-0.029	-0.046	-0.034	0.096	-0.110	-0.053	-0.056	-0.019	-0.003	0.095	1.000	-0.024	-0.015	-0.018	-0.016	-0.011	-0.026	0.005	-0.053	-0.051
74	0.016	0.106	0.032	0.005	-0.008	-0.002	0.092	0.046	0.024	-0.065	0.061	-0.010	-0.029	-0.020	0.062	0.013	0.015	0.021	0.125	0.006	-0.048	-0.068	0.017	-0.028	-0.008	-0.041	-0.033	0.043	-0.042	-0.015	0.048	0.034	0.005	-0.039	-0.046	-0.026	-0.005	0.307	-0.064	-0.055	-0.025	-0.055	0.013	-0.064	0.032	0.138	-0.014	-0.032	0.075	-0.021	-0.024	1.000	-0.064	-0.006	0.113	-0.016	-0.047	-0.023	0.033	0.021
75	-0.016	-0.017	-0.026	0.102	0.074	0.066	-0.019	0.021	-0.012	-0.040	0.059	0.032	0.014	-0.045	-0.064	-0.024	-0.045	-0.047	-0.004	0.125	-0.073	-0.056	-0.019	-0.025	0.099	-0.014	-0.027	0.014	-0.007	0.169	0.046	-0.071	-0.037	-0.009	-0.005	-0.092	0.109	0.012	0.039	0.090	-0.085	-0.054	-0.019	0.082	-0.054	-0.081	-0.027	-0.044	-0.047	0.079	-0.015	-0.064	1.000	-0.020	0.187	0.027	0.023	0.020	0.030	-0.061
8	-0.120	-0.145	0.133	0.027	0.022	-0.130	-0.073	-0.053	-0.069	-0.054	-0.128	-0.162	-0.036	-0.169	-0.102	-0.060	-0.108	-0.090	0.069	-0.026	-0.092	-0.095	0.004	-0.174	-0.006	0.096	-0.070	-0.087	-0.005	-0.055	0.065	-0.023	-0.041	-0.015	-0.094	-0.098	-0.100	-0.045	-0.019	-0.071	-0.061	0.006	-0.073	0.008	-0.179	0.067	-0.046	-0.100	-0.017	-0.149	-0.018	-0.006	-0.020	1.000	0.015	-0.059	-0.016	-0.067	-0.024	0.040
82	0.001	0.047	0.083	0.248	0.167	0.053	0.040	0.046	0.021	0.077	0.098	-0.089	-0.046	0.001	-0.143	-0.014	0.043	0.022	-0.003	-0.029	-0.058	-0.005	0.048	-0.083	-0.034	0.135	-0.053	0.100	-0.029	0.204	-0.039	0.119	-0.076	-0.025	-0.079	-0.039	-0.042	-0.001	0.014	-0.001	-0.024	0.025	0.076	-0.005	0.029	0.046	-0.001	-0.034	0.014	0.032	-0.016	0.113	0.187	0.015	1.000	-0.043	-0.000	0.005	0.140	-0.038
87	-0.019	-0.037	0.180	0.098	-0.026	0.129	-0.010	0.024	0.006	0.117	-0.018	-0.009	0.082	0.027	0.021	0.121	0.242	-0.023	0.027	-0.038	-0.016	-0.051	-0.006	-0.038	0.013	0.009	0.011	0.130	-0.019	0.154	-0.060	-0.025	-0.025	0.039	-0.054	0.077	0.024	0.186	-0.039	0.037	0.048	0.073	-0.026	-0.034	-0.081	-0.057	0.000	0.024	0.201	-0.071	-0.011	-0.016	0.027	-0.059	-0.043	1.000	0.073	-0.022	0.029	-0.063
9	-0.105	0.004	-0.004	-0.052	0.079	-0.131	-0.015	0.016	-0.030	-0.036	0.024	-0.147	0.038	-0.148	-0.140	-0.050	-0.061	0.074	0.059	0.059	-0.096	-0.003	0.125	0.000	0.050	-0.012	0.006	-0.025	0.024	-0.072	-0.041	-0.004	-0.030	-0.065	-0.021	-0.072	-0.107	0.031	-0.063	0.032	-0.051	-0.033	-0.066	0.200	-0.128	0.008	0.029	0.054	0.132	-0.103	-0.026	-0.047	0.023	-0.016	-0.000	0.073	1.000	0.029	-0.027	-0.090
90	-0.009	0.021	-0.035	-0.019	-0.032	-0.082	0.006	0.074	-0.056	0.054	-0.055	-0.069	-0.049	0.108	-0.085	-0.046	-0.026	-0.029	-0.074	-0.046	0.028	-0.014	-0.043	0.144	-0.005	-0.032	-0.039	0.055	-0.035	0.146	-0.002	-0.007	-0.025	-0.042	-0.026	-0.053	0.027	-0.068	0.067	0.192	-0.014	-0.012	-0.043	0.014	0.015	-0.051	-0.004	-0.026	0.020	-0.091	0.005	-0.023	0.020	-0.067	0.005	-0.022	0.029	1.000	-0.046	-0.027
94	-0.059	-0.062	0.099	0.161	0.091	0.120	0.092	-0.029	0.016	0.035	0.046	0.087	-0.078	0.017	0.071	-0.034	-0.048	-0.030	0.078	0.007	-0.028	-0.044	0.040	-0.049	0.037	0.004	0.049	-0.020	0.011	0.043	-0.051	0.023	0.000	-0.008	-0.067	-0.020	-0.061	0.059	0.122	-0.019	0.071	0.078	0.038	-0.073	0.065	-0.019	0.016	0.170	-0.001	-0.022	-0.053	0.033	0.030	-0.024	0.140	0.029	-0.027	-0.046	1.000	-0.017
97	0.021	0.007	-0.069	-0.030	-0.049	0.028	0.004	-0.032	0.019	0.043	-0.028	0.041	-0.033	-0.030	0.053	-0.012	-0.046	0.051	0.197	-0.018	-0.040	0.010	-0.011	-0.024	0.020	0.032	0.114	-0.106	0.132	-0.055	0.138	-0.045	-0.038	-0.055	-0.033	-0.009	-0.031	-0.051	-0.050	-0.070	-0.016	0.077	-0.008	0.008	0.050	-0.027	0.020	0.037	0.017	-0.010	-0.051	0.021	-0.061	0.040	-0.038	-0.063	-0.090	-0.027	-0.017	1.000
