54	-0.025	-0.061	0.023	-0.023	-0.068	0.057	-0.029	0.009	-0.038	-0.017	0.054	0.008	-0.011	0.062	-0.085	-0.109	-0.042	-0.028	0.008	0.028	0.039	-0.012	0.003	0.046	0.094	0.012	-0.035	-0.036	-0.018	-0.095	0.040	-0.036	-0.007	-0.022	-0.002	-0.054	-0.017	-0.028	0.063	0.025	-0.046	-0.031	0.058	-0.053	-0.031	-0.015	0.024	1.000	0.016	0.053	0.059	-0.013	-0.085	0.006	-0.038	0.064	0.029	0.081	-0.033	0.008	0.019	-0.001	0.013	0.078
56	-0.051	0.016	0.078	-0.017	0.068	-0.006	-0.052	0.005	0.012	-0.014	-0.040	-0.028	-0.053	0.053	-0.013	-0.018	0.070	-0.050	-0.040	-0.109	-0.016	-0.016	0.091	-0.037	-0.061	-0.003	-0.010	-0.004	-0.049	0.105	-0.067	0.083	0.040	-0.030	-0.007	0.041	-0.033	0.003	-0.031	0.007	-0.039	0.063	-0.031	-0.019	0.072	-0.005	0.038	0.016	1.000	0.039	-0.008	0.094	-0.011	0.089	0.038	0.051	0.003	-0.029	-0.002	0.037	0.072	-0.066	-0.018	-0.112
6	0.034	-0.094	-0.019	-0.002	0.018	0.027	-0.047	-0.053	-0.052	0.004	0.028	0.024	0.038	0.014	0.022	-0.088	0.036	-0.091	-0.021	0.111	-0.026	-0.037	-0.031	-0.148	-0.011	-0.035	-0.023	-0.085	-0.007	0.005	0.035	-0.091	-0.094	0.053	-0.086	0.219	0.092	0.071	0.055	-0.036	0.002	0.103	0.098	-0.052	0.101	0.023	0.029	0.053	0.039	1.000	-0.056	0.052	0.058	-0.025	-0.062	0.015	0.047	0.051	-0.059	-0.024	-0.051	0.045	-0.037	0.023
61	-0.038	0.052	0.002	0.087	-0.056	0.076	0.032	-0.009	0.016	0.025	-0.052	0.061	0.008	-0.091	-0.023	-0.094	-0.063	0.014	0.000	0.069	0.020	-0.012	-0.002	0.001	0.073	-0.005	-0.121	-0.029	0.045	0.006	0.014	-0.003	-0.028	-0.008	0.012	-0.060	-0.070	0.027	-0.018	-0.099	0.003	0.074	-0.021	0.097	-0.061	0.082	-0.069	0.059	-0.008	-0.056	1.000	-0.063	0.045	-0.095	-0.071	0.040	-0.053	0.089	0.061	-0.013	-0.042	0.036	-0.036	0.074
67	-0.142	0.014	-0.024	-0.112	-0.075	0.032	0.021	-0.010	-0.016	-0.022	0.074	0.065	-0.081	-0.065	0.053	0.043	-0.053	0.063	-0.062	-0.153	-0.049	0.084	-0.031	0.024	-0.075	0.049	-0.011	0.027	0.015	0.010	-0.092	0.016	0.014	0.006	-0.000	0.026	0.108	-0.017	-0.013	0.043	0.004	0.078	-0.057	0.016	0.005	0.065	0.009	-0.013	0.094	0.052	-0.063	1.000	0.017	0.097	-0.025	-0.007	0.026	-0.001	0.060	-0.111	-0.042	0.093	-0.033	-0.048
68	-0.046	-0.019	0.031	0.119	0.007	0.033	-0.057	-0.056	-0.026	-0.000	-0.008	-0.025	0.066	-0.042	-0.010	0.037	-0.100	-0.061	0.091	0.023	0.023	0.066	-0.039	-0.088	-0.040	-0.018	0.018	-0.094	0.035	0.020	0.083	-0.064	0.031	0.133	-0.007	0.084	0.004	-0.047	0.003	0.000	-0.030	0.076	-0.019	-0.007	0.178	-0.108	0.013	-0.085	-0.011	0.058	0.045	0.017	1.000	-0.138	-0.028	-0.064	0.013	-0.060	0.087	0.024	0.008	0.074	0.051	-0.048
7	0.024	-0.066	-0.022	-0.107	0.060	-0.083	-0.089	0.135	-0.099	0.042	0.010	-0.016	-0.049	0.039	0.024	0.098	0.024	-0.098	0.030	0.002	-0.010	0.065	0.032	-0.081	-0.027	0.020	-0.086	0.019	0.010	0.031	-0.213	0.068	-0.037	0.050	-0.102	-0.004	0.104	0.013	-0.095	-0.057	-0.077	0.018	-0.020	0.073	-0.073	0.142	-0.054	0.006	0.089	-0.025	-0.095	0.097	-0.138	1.000	-0.074	0.092	-0.077	0.078	0.011	-0.024	0.050	0.035	0.016	0.013
71	-0.055	-0.004	-0.089	0.092	0.086	-0.024	0.070	-0.009	0.071	0.016	-0.022	-0.012	0.053	0.034	0.003	-0.022	-0.040	0.046	0.027	0.000	0.022	-0.010	0.016	0.078	-0.071	0.035	0.046	-0.017	-0.096	0.109	0.007	0.008	0.014	-0.064	0.041	0.019	-0.069	0.003	0.046	0.026	0.068	0.122	-0.022	-0.009	0.011	0.004	-0.024	-0.038	0.038	-0.062	-0.071	-0.025	-0.028	-0.074	1.000	0.017	-0.007	-0.082	0.014	-0.077	-0.062	0.020	0.071	-0.026
74	0.018	-0.046	0.024	0.007	-0.012	-0.001	-0.044	0.040	0.036	-0.118	-0.013	-0.032	-0.073	0.146	-0.075	0.001	0.022	-0.045	-0.036	-0.006	-0.009	0.033	0.011	-0.010	-0.006	0.000	-0.045	0.014	-0.064	0.055	-0.013	-0.004	-0.043	-0.018	0.007	0.003	0.019	-0.043	-0.030	0.071	0.040	0.051	0.010	-0.108	0.095	0.112	-0.040	0.064	0.051	0.015	0.040	-0.007	-0.064	0.092	0.017	1.000	-0.123	0.072	0.072	0.022	0.037	-0.002	-0.073	0.003
75	-0.055	0.006	-0.053	-0.035	-0.055	-0.038	-0.038	-0.046	-0.024	-0.001	0.046	-0.003	0.080	0.035	0.062	0.036	0.002	-0.009	-0.036	0.015	-0.000	-0.040	-0.016	0.131	-0.002	0.028	-0.001	-0.006	0.008	-0.093	0.035	-0.045	0.013	-0.059	0.014	0.048	0.087	-0.078	0.044	0.031	0.045	0.107	-0.040	-0.063	0.005	-0.086	0.018	0.029	0.003	0.047	-0.053	0.026	0.013	-0.077	-0.007	-0.123	1.000	-0.002	0.148	0.031	-0.002	0.011	0.034	-0.025
76	0.044	-0.089	-0.051	-0.027	-0.070	0.034	-0.097	-0.038	-0.008	0.031	-0.151	-0.119	-0.045	-0.114	-0.064	-0.058	0.004	0.001	-0.013	0.019	0.032	0.079	-0.090	-0.013	0.049	-0.030	-0.112	0.063	0.072	-0.059	0.065	-0.026	-0.091	0.067	0.114	-0.054	-0.005	0.028	-0.026	-0.031	-0.064	-0.034	0.081	0.079	0.036	0.074	0.037	0.081	-0.029	0.051	0.089	-0.001	-0.060	0.078	-0.082	0.072	-0.002	1.000	-0.008	0.157	-0.078	0.079	0.001	-0.009
8	0.021	0.043	-0.020	-0.033	-0.026	0.105	0.001	-0.033	-0.009	0.000	0.024	-0.082	0.017	0.036	0.041	0.040	-0.003	-0.112	-0.050	0.010	-0.004	-0.111	0.035	0.029	-0.077	-0.123	-0.019	0.018	-0.004	0.002	-0.139	0.020	-0.056	0.063	0.026	0.050	-0.011	-0.076	0.018	-0.061	-0.003	-0.098	-0.180	0.109	0.103	0.076	0.031	-0.033	-0.002	-0.059	0.061	0.060	0.087	0.011	0.014	0.072	0.148	-0.008	1.000	-0.007	0.031	0.016	0.002	-0.040
82	0.004	-0.069	0.021	-0.064	-0.011	-0.006	0.062	0.109	0.038	0.030	-0.017	-0.083	0.001	-0.082	-0.030	-0.022	-0.052	-0.100	0.073	0.013	-0.058	-0.017	0.008	0.028	0.023	-0.030	-0.166	0.045	0.040	0.095	0.024	0.055	-0.099	-0.033	-0.067	-0.062	-0.074	0.042	-0.026	-0.064	0.081	-0.014	0.068	0.049	0.145	-0.069	-0.040	0.008	0.037	-0.024	-0.013	-0.111	0.024	-0.024	-0.077	0.022	0.031	0.157	-0.007	1.000	0.049	0.059	-0.011	0.130
9	-0.053	-0.000	0.033	0.064	-0.038	0.071	0.112	-0.051	-0.034	-0.015	0.051	0.013	0.090	0.013	-0.090	-0.019	-0.021	-0.024	0.031	0.044	-0.001	-0.035	-0.025	-0.008	-0.122	0.006	0.061	0.058	0.042	0.205	-0.019	-0.010	0.038	-0.061	-0.063	-0.104	0.111	-0.026	-0.187	0.059	-0.012	0.059	-0.043	-0.023	0.001	0.025	-0.029	0.019	0.072	-0.051	-0.042	-0.042	0.008	0.050	-0.062	0.037	-0.002	-0.078	0.031	0.049	1.000	-0.031	-0.051	-0.020
90	0.003	-0.112	0.011	-0.020	-0.065	-0.015	-0.067	-0.038	-0.096	0.004	-0.033	-0.048	0.025	-0.069	-0.067	-0.028	-0.012	-0.009	-0.002	0.067	-0.013	0.069	-0.023	0.024	0.048	0.023	-0.016	-0.060	0.071	-0.032	0.007	0.030	-0.046	-0.008	-0.039	0.079	-0.027	-0.010	-0.018	0.006	0.001	0.001	0.040	0.033	0.026	0.005	0.006	-0.001	-0.066	0.045	0.036	0.093	0.074	0.035	0.020	-0.002	0.011	0.079	0.016	0.059	-0.031	1.000	0.027	-0.022
97	0.078	-0.042	0.021	-0.101	0.029	-0.097	0.025	0.041	-0.008	-0.003	-0.051	-0.035	0.023	0.004	-0.018	0.009	-0.014	0.012	0.082	-0.046	-0.008	-0.027	0.027	0.011	0.014	-0.013	0.053	0.005	0.045	-0.087	0.059	0.050	0.045	-0.004	-0.056	-0.077	0.015	0.022	0.074	0.006	-0.047	-0.027	0.017	0.007	-0.059	0.015	0.000	0.013	-0.018	-0.037	-0.036	-0.033	0.051	0.016	0.071	-0.073	0.034	0.001	0.002	-0.011	-0.051	0.027	1.000	0.050
99	0.052	0.036	0.074	-0.039	-0.051	-0.054	0.054	0.110	0.005	0.046	-0.049	-0.027	-0.017	0.064	-0.054	0.049	-0.023	0.087	-0.015	0.059	0.041	-0.022	0.050	-0.034	-0.003	0.038	-0.013	0.013	-0.030	-0.034	-0.042	0.015	-0.062	-0.087	0.033	0.004	-0.045	-0.032	-0.074	-0.053	-0.058	-0.023	0.027	-0.012	0.016	0.072	-0.043	0.078	-0.112	0.023	0.074	-0.048	-0.048	0.013	-0.026	0.003	-0.025	-0.009	-0.040	0.130	-0.020	-0.022	0.050	1.000
