54	-0.095	-0.047	0.035	-0.029	-0.038	0.078	-0.042	0.050	-0.061	-0.014	0.027	-0.020	-0.030	0.163	-0.035	-0.103	-0.035	-0.008	0.007	0.030	0.003	0.065	0.034	-0.022	0.082	0.001	0.002	-0.048	-0.023	0.009	-0.001	-0.014	-0.001	0.169	-0.025	0.025	0.112	0.004	-0.008	0.111	-0.019	-0.001	0.106	-0.071	0.037	0.067	-0.019	1.000	0.171	0.044	0.088	0.028	-0.060	0.035	-0.016	0.108	0.063	0.209	-0.043	0.113	0.010	0.084	0.036	-0.024
56	-0.006	0.006	0.140	-0.054	0.053	0.123	0.009	0.020	0.012	-0.029	-0.013	0.131	-0.021	0.035	-0.011	-0.033	0.034	-0.018	0.208	-0.146	0.104	0.013	0.156	-0.113	-0.115	-0.022	-0.048	-0.034	-0.067	-0.022	-0.108	0.051	-0.021	-0.034	-0.048	0.006	-0.034	0.010	-0.063	0.048	-0.051	0.089	-0.035	0.085	0.005	0.015	0.065	0.171	1.000	0.112	0.083	0.067	0.023	0.103	-0.003	-0.005	0.040	-0.018	0.004	0.023	0.032	-0.077	0.033	-0.015
6	-0.054	-0.084	0.033	-0.075	0.041	0.036	-0.114	-0.074	-0.120	-0.073	-0.052	-0.003	0.134	-0.048	0.131	-0.126	0.027	-0.073	0.005	-0.022	-0.040	-0.078	-0.067	-0.385	-0.056	-0.013	0.007	-0.097	-0.011	-0.041	-0.018	-0.012	-0.157	0.011	-0.067	0.177	-0.079	0.083	-0.049	-0.086	0.010	-0.032	0.065	-0.037	0.048	0.002	0.093	0.044	0.112	1.000	-0.059	-0.025	0.042	-0.052	-0.056	0.068	-0.016	0.044	-0.039	0.053	-0.122	0.067	-0.018	-0.032
61	-0.013	-0.014	0.033	0.111	-0.060	0.135	0.139	-0.024	-0.027	0.053	-0.085	0.063	-0.043	-0.049	-0.007	-0.095	-0.063	-0.008	0.016	0.063	0.027	-0.041	-0.000	-0.074	0.216	-0.033	-0.138	0.087	0.031	0.024	-0.075	-0.019	0.020	-0.034	0.006	-0.015	-0.010	0.096	0.002	-0.063	-0.036	0.133	0.052	0.065	-0.081	0.180	-0.002	0.088	0.083	-0.059	1.000	-0.035	0.045	-0.003	-0.008	-0.022	-0.068	0.016	0.052	0.029	-0.021	0.024	0.047	0.114
67	-0.156	-0.005	-0.083	-0.094	-0.073	-0.013	0.107	-0.025	-0.068	-0.054	0.212	0.066	-0.097	0.078	0.010	0.019	-0.028	-0.021	-0.025	-0.024	-0.010	0.109	-0.008	-0.098	-0.020	0.024	-0.010	-0.060	-0.049	0.000	-0.063	0.012	0.057	0.163	0.020	0.020	0.152	-0.046	-0.042	0.082	-0.042	0.060	0.024	0.060	-0.044	0.064	0.003	0.028	0.067	-0.025	-0.035	1.000	-0.012	0.271	-0.028	-0.030	0.057	0.094	0.003	-0.098	-0.052	0.148	-0.020	-0.054
68	0.024	0.097	-0.002	0.023	0.019	0.130	-0.064	0.039	0.013	0.039	0.040	0.110	0.152	0.048	0.004	0.083	-0.089	-0.019	0.066	-0.033	-0.017	0.033	-0.033	-0.250	-0.047	-0.078	0.037	-0.023	0.120	0.020	0.027	-0.041	0.030	0.169	0.031	0.120	-0.011	0.020	-0.059	0.031	-0.040	0.201	-0.033	-0.011	0.139	0.005	0.013	-0.060	0.023	0.042	0.045	-0.012	1.000	-0.033	0.081	-0.122	0.141	0.022	0.287	0.126	-0.017	0.155	0.128	-0.085
7	-0.092	0.043	-0.060	-0.145	-0.033	-0.035	-0.020	0.242	-0.092	0.006	-0.010	0.038	-0.062	0.054	0.015	0.081	0.027	-0.036	0.034	-0.051	0.039	0.167	0.097	-0.252	-0.044	-0.020	0.031	0.004	0.021	0.015	-0.131	0.046	-0.013	0.139	-0.067	0.010	0.146	-0.005	-0.004	-0.070	-0.088	0.067	0.024	0.188	0.015	0.063	0.024	0.035	0.103	-0.052	-0.003	0.271	-0.033	1.000	0.017	0.040	-0.028	0.017	-0.058	-0.033	0.090	0.028	0.080	-0.008
71	0.064	0.063	0.001	0.079	-0.030	-0.010	0.050	0.060	0.180	0.132	0.036	-0.032	0.096	0.103	-0.015	-0.038	-0.064	0.006	0.087	-0.106	0.126	0.002	0.058	-0.042	-0.005	0.012	0.042	0.053	0.016	0.090	-0.060	0.008	0.012	0.017	0.002	0.061	-0.063	-0.007	0.002	0.164	-0.015	0.050	-0.013	0.084	0.048	0.068	0.005	-0.016	-0.003	-0.056	-0.008	-0.028	0.081	0.017	1.000	0.078	0.052	-0.055	-0.017	0.089	-0.044	0.019	0.063	-0.054
74	0.036	-0.048	-0.021	0.052	-0.008	-0.016	-0.093	0.204	0.044	-0.066	0.045	-0.014	-0.068	0.275	-0.053	-0.057	-0.046	-0.031	-0.005	0.028	0.024	0.009	0.050	-0.124	-0.022	-0.013	-0.028	-0.037	-0.017	0.048	-0.065	-0.037	0.019	-0.041	0.039	0.189	0.094	0.004	-0.054	0.073	0.256	0.013	-0.027	-0.050	0.072	0.120	-0.061	0.108	-0.005	0.068	-0.022	-0.030	-0.122	0.040	0.078	1.000	-0.034	0.076	0.037	-0.003	-0.019	0.063	-0.114	-0.001
75	-0.088	0.035	-0.043	-0.087	-0.080	0.003	-0.032	-0.027	-0.014	-0.024	-0.010	0.017	0.034	0.022	-0.020	0.104	-0.028	-0.029	0.051	0.012	0.117	-0.035	0.081	-0.017	-0.077	0.016	0.026	-0.048	0.048	-0.095	-0.050	-0.035	0.069	-0.039	0.056	0.024	0.014	-0.083	0.051	0.045	-0.007	0.118	-0.020	-0.054	0.115	-0.009	-0.062	0.063	0.040	-0.016	-0.068	0.057	0.141	-0.028	0.052	-0.034	1.000	0.017	0.035	0.061	-0.044	0.056	0.081	-0.062
76	-0.019	-0.051	-0.008	0.000	-0.074	-0.005	0.127	-0.000	-0.014	-0.004	-0.125	-0.038	-0.018	-0.039	-0.039	-0.055	-0.020	-0.058	0.022	0.007	-0.002	0.154	-0.089	-0.102	0.030	-0.061	-0.094	0.021	0.126	0.102	0.318	-0.054	-0.005	0.073	0.118	0.001	0.181	0.018	-0.040	0.057	-0.015	-0.029	-0.004	0.037	0.130	0.092	0.083	0.209	-0.018	0.044	0.016	0.094	0.022	0.017	-0.055	0.076	0.017	1.000	-0.062	0.242	0.028	0.248	0.003	0.003
8	-0.004	0.059	0.004	-0.060	-0.031	0.122	-0.052	-0.037	0.169	-0.013	0.083	-0.117	0.003	-0.004	-0.011	-0.010	-0.035	-0.086	-0.073	0.125	-0.027	-0.097	-0.036	-0.177	-0.105	-0.118	0.089	-0.031	0.128	0.004	-0.056	-0.011	-0.037	0.024	0.073	-0.008	0.008	-0.097	0.082	-0.032	-0.072	-0.011	-0.070	0.093	0.022	0.047	0.031	-0.043	0.004	-0.039	0.052	0.003	0.287	-0.058	-0.017	0.037	0.035	-0.062	1.000	0.026	-0.013	0.011	-0.025	-0.025
82	-0.047	0.134	0.007	-0.118	0.010	-0.006	0.160	0.095	0.077	0.007	-0.055	0.065	0.151	0.031	-0.054	0.017	-0.003	0.019	0.187	-0.052	-0.053	0.050	0.074	-0.089	-0.059	-0.051	-0.074	0.021	0.016	0.109	0.148	-0.012	-0.065	0.053	-0.079	0.055	-0.055	0.097	-0.046	-0.005	-0.049	0.042	-0.026	0.060	0.293	-0.094	-0.023	0.113	0.023	0.053	0.029	-0.098	0.126	-0.033	0.089	-0.003	0.061	0.242	0.026	1.000	-0.039	0.116	0.026	-0.001
9	-0.023	0.199	-0.038	0.055	-0.040	0.011	-0.008	-0.018	-0.012	0.103	0.068	0.069	0.057	0.026	-0.062	0.036	-0.034	-0.060	0.054	-0.050	0.046	-0.041	-0.009	-0.156	-0.086	0.027	0.080	0.050	-0.020	0.114	0.036	-0.017	-0.009	-0.018	-0.059	-0.003	0.096	-0.046	-0.080	0.135	0.001	0.078	-0.017	-0.089	0.030	-0.005	-0.009	0.010	0.032	-0.122	-0.021	-0.052	-0.017	0.090	-0.044	-0.019	-0.044	0.028	-0.013	-0.039	1.000	-0.091	-0.006	-0.077
90	-0.081	-0.080	-0.039	-0.042	-0.069	-0.028	-0.102	-0.052	-0.055	-0.040	-0.026	-0.012	0.062	-0.017	-0.041	-0.002	-0.011	-0.037	0.002	-0.029	-0.033	0.057	-0.090	-0.050	0.072	-0.029	0.011	-0.057	0.258	0.061	0.027	0.011	-0.036	-0.025	-0.027	-0.020	0.088	-0.035	-0.042	0.007	-0.019	0.059	-0.017	0.083	-0.019	0.070	-0.049	0.084	-0.077	0.067	0.024	0.148	0.155	0.028	0.019	0.063	0.056	0.248	0.011	0.116	-0.091	1.000	0.046	-0.022
97	0.115	-0.042	0.104	-0.020	-0.022	-0.051	0.038	-0.012	0.004	-0.038	-0.082	-0.055	0.109	-0.029	-0.002	0.028	-0.004	-0.025	0.059	-0.055	-0.003	-0.038	-0.027	-0.068	0.059	0.037	0.168	0.047	0.048	0.009	-0.014	0.044	0.083	0.048	-0.016	-0.086	0.013	0.035	0.019	-0.013	-0.068	0.019	-0.041	-0.026	0.039	0.089	0.074	0.036	0.033	-0.018	0.047	-0.020	0.128	0.080	0.063	-0.114	0.081	0.003	-0.025	0.026	-0.006	0.046	1.000	0.028
99	-0.064	-0.039	-0.021	-0.004	-0.036	-0.031	0.078	0.196	-0.021	-0.001	-0.091	-0.082	-0.025	-0.026	-0.038	-0.079	0.094	0.000	-0.077	0.004	0.019	-0.073	0.004	-0.132	-0.016	-0.043	-0.006	0.030	-0.032	-0.062	-0.051	-0.044	-0.037	-0.094	-0.000	-0.051	-0.061	-0.069	0.015	-0.083	-0.049	-0.025	-0.019	-0.097	0.037	0.008	-0.085	-0.024	-0.015	-0.032	0.114	-0.054	-0.085	-0.008	-0.054	-0.001	-0.062	0.003	-0.025	-0.001	-0.077	-0.022	0.028	1.000
